source,title,author,detail_link
project_gutenberg,"Driven from Home; Or, Carl Crawford's Experience",Jr. Horatio Alger,https://www.gutenberg.org/ebooks/530
project_gutenberg,The Man Against the Sky: A Book of Poems,Edwin Arlington Robinson,https://www.gutenberg.org/ebooks/1035
project_gutenberg,Cabin Fever,B. M. Bower,https://www.gutenberg.org/ebooks/1204
project_gutenberg,So Big,Edna Ferber,https://www.gutenberg.org/ebooks/61686
project_gutenberg,The Man Who Lived in a Shoe,Henry James Forman,https://www.gutenberg.org/ebooks/49757
project_gutenberg,Europe Revised,Irvin S. Cobb,https://www.gutenberg.org/ebooks/4551
project_gutenberg,The Bishop murder case,S. S. Van Dine,https://www.gutenberg.org/ebooks/75157
project_gutenberg,"Eclectic Magazine of Foreign Literature, Science, and Art, May 1885",Various,https://www.gutenberg.org/ebooks/53772
project_gutenberg,Kitty-cat tales,Alice van Leer Carrick,https://www.gutenberg.org/ebooks/76176
project_gutenberg,The Carpenter's Daughter,Susan Warner and Anna Bartlett Warner,https://www.gutenberg.org/ebooks/22061
project_gutenberg,Patty's Social Season,Carolyn Wells,https://www.gutenberg.org/ebooks/25857
project_gutenberg,"The Works of John Greenleaf Whittier, Volume VII, Complete",John Greenleaf Whittier,https://www.gutenberg.org/ebooks/9599
project_gutenberg,Pippin; A Wandering Flame,Laura Elizabeth Howe Richards,https://www.gutenberg.org/ebooks/40176
project_gutenberg,Shorter Prose Pieces,Oscar Wilde,https://www.gutenberg.org/ebooks/2061
project_gutenberg,The Wound Dresser,Walt Whitman,https://www.gutenberg.org/ebooks/35725
project_gutenberg,Love Songs,Sara Teasdale,https://www.gutenberg.org/ebooks/442
project_gutenberg,The Varmint,Owen Johnson,https://www.gutenberg.org/ebooks/25272
project_gutenberg,The Corner House Girls on a Tour,Grace Brooks Hill,https://www.gutenberg.org/ebooks/36251
project_gutenberg,Evangeline: A Tale of Acadie,Henry Wadsworth Longfellow,https://www.gutenberg.org/ebooks/2039
project_gutenberg,Good stories for great birthdays,Frances Jenkins Olcott,https://www.gutenberg.org/ebooks/55592
project_gutenberg,"McClure's Magazine, Vol 31, No 2, June 1908",Various,https://www.gutenberg.org/ebooks/27699
project_gutenberg,The Bacillus of Beauty: A Romance of To-day,Harriet Stark,https://www.gutenberg.org/ebooks/9081
project_gutenberg,The Game,Jack London,https://www.gutenberg.org/ebooks/1160
project_gutenberg,Anne Bradstreet and Her Time,Helen Campbell,https://www.gutenberg.org/ebooks/6854
project_gutenberg,Winning his game,Ralph Henry Barbour,https://www.gutenberg.org/ebooks/69206
project_gutenberg,The Pleasures of the Table,George H. Ellwanger,https://www.gutenberg.org/ebooks/62354
project_gutenberg,In the Clutch of the War-God,Milo Hastings,https://www.gutenberg.org/ebooks/13526
project_gutenberg,The End of the World: A Love Story,Edward Eggleston,https://www.gutenberg.org/ebooks/14051
project_gutenberg,The Three Godfathers,Peter B. Kyne,https://www.gutenberg.org/ebooks/51942
project_gutenberg,X Y Z: A Detective Story,Anna Katharine Green,https://www.gutenberg.org/ebooks/33695
project_gutenberg,Concord Days,Amos Bronson Alcott,https://www.gutenberg.org/ebooks/46209
project_gutenberg,Country Neighbors,Alice Brown,https://www.gutenberg.org/ebooks/24540
project_gutenberg,"John Marvel, Assistant",Thomas Nelson Page,https://www.gutenberg.org/ebooks/41817
project_gutenberg,Seekers in Sicily: Being a Quest for Persephone by Jane and Peripatetica,Elizabeth Bisland and Anne Hoyt,https://www.gutenberg.org/ebooks/55840
project_gutenberg,The Four-Pools Mystery,Jean Webster,https://www.gutenberg.org/ebooks/21264
project_gutenberg,Vision House,C. N. Williamson and A. M. Williamson,https://www.gutenberg.org/ebooks/34919
project_gutenberg,Behind the Line: A Story of College Life and Football,Ralph Henry Barbour,https://www.gutenberg.org/ebooks/13556
project_gutenberg,Merton of the Movies,Harry Leon Wilson,https://www.gutenberg.org/ebooks/3472
project_gutenberg,Short Stories of the New America,,https://www.gutenberg.org/ebooks/37432
project_gutenberg,A Mortal Antipathy,Oliver Wendell Holmes,https://www.gutenberg.org/ebooks/2698
project_gutenberg,Bart Ridgeley: A Story of Northern Ohio,A. G. Riddle,https://www.gutenberg.org/ebooks/12249
project_gutenberg,"Secret History; or, the Horrors of St. Domingo",Leonora Sansay,https://www.gutenberg.org/ebooks/59533
project_gutenberg,Cobwebs from an Empty Skull,Ambrose Bierce,https://www.gutenberg.org/ebooks/12793
project_gutenberg,Clotelle: A Tale of the Southern States,William Wells Brown,https://www.gutenberg.org/ebooks/2095
project_gutenberg,The Dreadnought Boys on Battle Practice,John Henry Goldfrap,https://www.gutenberg.org/ebooks/47776
project_gutenberg,The Last Rose of Summer,Rupert Hughes,https://www.gutenberg.org/ebooks/40016
project_gutenberg,The Inside of the Cup — Complete,Winston Churchill,https://www.gutenberg.org/ebooks/5364
project_gutenberg,Poems of Pleasure,Ella Wheeler Wilcox,https://www.gutenberg.org/ebooks/51614
project_gutenberg,"Daisy Brooks; Or, A Perilous Love",Laura Jean Libbey,https://www.gutenberg.org/ebooks/30137
project_gutenberg,"Frank Merriwell's Triumph; Or, The Disappearance of Felicia",Burt L. Standish,https://www.gutenberg.org/ebooks/40262
project_gutenberg,The Morgesons: A Novel,Elizabeth Stoddard,https://www.gutenberg.org/ebooks/12347
project_gutenberg,"McClure's Magazine, Vol. 6, No. 5, April, 1896",Various,https://www.gutenberg.org/ebooks/14663
project_gutenberg,Miss America; pen and camera sketches of the American girl,Alexander Black,https://www.gutenberg.org/ebooks/68869
project_gutenberg,"The Mirror of Taste, and Dramatic Censor, Vol. I, No. 1, January 1810",,https://www.gutenberg.org/ebooks/22488
project_gutenberg,"Torchy, Private Sec.",Sewell Ford,https://www.gutenberg.org/ebooks/20627
project_gutenberg,"The Shadowy Third, and Other Stories",Ellen Anderson Gholson Glasgow,https://www.gutenberg.org/ebooks/59015
project_gutenberg,The Hundredth Chance,Ethel M. Dell,https://www.gutenberg.org/ebooks/43069
project_gutenberg,Man-Size,William MacLeod Raine,https://www.gutenberg.org/ebooks/10404
project_gutenberg,Daughters of the Revolution and Their Times,Charles Carleton Coffin,https://www.gutenberg.org/ebooks/29849
project_gutenberg,"A New England Girlhood, Outlined from Memory (Beverly, MA)",Lucy Larcom,https://www.gutenberg.org/ebooks/2293
project_gutenberg,The Motor Maids at Sunrise Camp,Katherine Stokes,https://www.gutenberg.org/ebooks/23645
project_gutenberg,The Illiterate Digest,Will Rogers,https://www.gutenberg.org/ebooks/72717
project_gutenberg,Wall Street stories,Edwin Lefevre,https://www.gutenberg.org/ebooks/54130
project_gutenberg,Hot corn: Life Scenes in New York Illustrated,Solon Robinson,https://www.gutenberg.org/ebooks/37268
project_gutenberg,The four Corners abroad,Amy Ella Blanchard,https://www.gutenberg.org/ebooks/45026
project_gutenberg,Current superstitions :  collected from the oral tradition of English speaking folk,,https://www.gutenberg.org/ebooks/18992
project_gutenberg,"The Galaxy, March, 1877",Various,https://www.gutenberg.org/ebooks/35112
project_gutenberg,The Enchanted Barn,Grace Livingston Hill,https://www.gutenberg.org/ebooks/34426
project_gutenberg,A Parody Outline of History,Donald Ogden Stewart,https://www.gutenberg.org/ebooks/1478
project_gutenberg,Aunt Jimmy's Will,Mabel Osgood Wright,https://www.gutenberg.org/ebooks/42437
project_gutenberg,Cytherea,Joseph Hergesheimer,https://www.gutenberg.org/ebooks/6847
project_gutenberg,Eight Harvard Poets,,https://www.gutenberg.org/ebooks/36508
project_gutenberg,Gargoyles,Ben Hecht,https://www.gutenberg.org/ebooks/38489
project_gutenberg,"The Wings of the Dove, Volume II",Henry James,https://www.gutenberg.org/ebooks/30059
project_gutenberg,Ken Ward in the Jungle,Zane Grey,https://www.gutenberg.org/ebooks/45974
project_gutenberg,The Education of American Girls,Anna C. Brackett,https://www.gutenberg.org/ebooks/23312
project_gutenberg,"Weird Tales, Volume 1, Number 2, April, 1923: The unique magazine",Various,https://www.gutenberg.org/ebooks/69606
project_gutenberg,"John March, Southerner",George Washington Cable,https://www.gutenberg.org/ebooks/31470
project_gutenberg,Rose MacLeod,Alice Brown,https://www.gutenberg.org/ebooks/32115
project_gutenberg,"An Earthman on Venus (Originally titled ""The Radio Man"")",Ralph Milne Farley,https://www.gutenberg.org/ebooks/52167
project_gutenberg,Following the Equator: A Journey Around the World. Part 2,Mark Twain,https://www.gutenberg.org/ebooks/5809
project_gutenberg,"The Vegetable; or, From President to Postman",F. Scott Fitzgerald,https://www.gutenberg.org/ebooks/60962
project_gutenberg,"Millbank;  or, Roger Irving's ward. A novel",Mary Jane Holmes,https://www.gutenberg.org/ebooks/70163
project_gutenberg,O. Henry Encore,O. Henry,https://www.gutenberg.org/ebooks/61701
project_gutenberg,Robert Kimberly,Frank H. Spearman,https://www.gutenberg.org/ebooks/41433
project_gutenberg,"A Book of Poems, Al Que Quiere!",William Carlos Williams,https://www.gutenberg.org/ebooks/51997
project_gutenberg,A Chosen Few: Short Stories,Frank R. Stockton,https://www.gutenberg.org/ebooks/25549
project_gutenberg,What Diantha Did,Charlotte Perkins Gilman,https://www.gutenberg.org/ebooks/3016
project_gutenberg,The story of my childhood,Clara Barton,https://www.gutenberg.org/ebooks/64704
project_gutenberg,Nedra,George Barr McCutcheon,https://www.gutenberg.org/ebooks/13967
project_gutenberg,The Portygee,Joseph Crosby Lincoln,https://www.gutenberg.org/ebooks/3263
project_gutenberg,"Si Klegg, Book 1",John McElroy,https://www.gutenberg.org/ebooks/31771
project_gutenberg,Judith of the Plains,Marie Manning,https://www.gutenberg.org/ebooks/15573
project_gutenberg,Torchy As A Pa,Sewell Ford,https://www.gutenberg.org/ebooks/20629
project_gutenberg,Meadow Grass: Tales of New England Life,Alice Brown,https://www.gutenberg.org/ebooks/9367
project_gutenberg,"The Wit and Humor of America, Volume VI. (of X.)",,https://www.gutenberg.org/ebooks/19324
project_gutenberg,They of the High Trails,Hamlin Garland,https://www.gutenberg.org/ebooks/29119
project_gutenberg,The Touchstone,Edith Wharton,https://www.gutenberg.org/ebooks/267
project_gutenberg,"De la Démocratie en Amérique, tome troisième (French)",Alexis de Tocqueville,https://www.gutenberg.org/ebooks/30515
project_gutenberg,War of the Classes,Jack London,https://www.gutenberg.org/ebooks/1187
project_gutenberg,"Children's Stories in American Literature, 1660-1860",Henrietta Christian Wright,https://www.gutenberg.org/ebooks/32172
project_gutenberg,Postscripts,O. Henry,https://www.gutenberg.org/ebooks/61734
project_gutenberg,The Little Colonel's Christmas Vacation,Annie F. Johnston,https://www.gutenberg.org/ebooks/26215
project_gutenberg,The Shadow,Mary White Ovington,https://www.gutenberg.org/ebooks/33101
project_gutenberg,The Children's Longfellow,Henry Wadsworth Longfellow and Doris Hayman,https://www.gutenberg.org/ebooks/28352
project_gutenberg,Richard Carvel — Complete,Winston Churchill,https://www.gutenberg.org/ebooks/5373
project_gutenberg,The Major,Ralph Connor,https://www.gutenberg.org/ebooks/3249
project_gutenberg,The Squirrel-Cage,Dorothy Canfield Fisher,https://www.gutenberg.org/ebooks/23768
project_gutenberg,"The Atlantic Monthly, Volume 2, No. 14, December 1858",Various,https://www.gutenberg.org/ebooks/21273
project_gutenberg,Hansford: A Tale of Bacon's Rebellion,St. George Tucker,https://www.gutenberg.org/ebooks/31866
project_gutenberg,Southern Stories,Various,https://www.gutenberg.org/ebooks/23751
project_gutenberg,The Greatest English Classic,Cleland Boyd McAfee,https://www.gutenberg.org/ebooks/40822
project_gutenberg,Tin-types taken in the streets of New York :  a series of stories and sketches portraying many singular phases of metropolitan life,Lemuel Ely Quigg,https://www.gutenberg.org/ebooks/22731
project_gutenberg,The Price,Francis Lynde,https://www.gutenberg.org/ebooks/19462
project_gutenberg,Sweet Cicely — or Josiah Allen as a Politician,Marietta Holley,https://www.gutenberg.org/ebooks/7251
project_gutenberg,The Color of a Great City,Theodore Dreiser,https://www.gutenberg.org/ebooks/61043
project_gutenberg,"Dick Hamilton's Football Team; Or, A Young Millionaire On The Gridiron",Howard Roger Garis,https://www.gutenberg.org/ebooks/41410
project_gutenberg,A Jolly Fellowship,Frank R. Stockton,https://www.gutenberg.org/ebooks/20651
project_gutenberg,Alice Adams,Booth Tarkington,https://www.gutenberg.org/ebooks/980
project_gutenberg,"The Continental Monthly, Vol. 1, No. 1, January 1862",Various,https://www.gutenberg.org/ebooks/18977
project_gutenberg,The Masquerader,Katherine Cecil Thurston,https://www.gutenberg.org/ebooks/5422
project_gutenberg,"The Strand Magazine, Vol. 05, Issue 29, May 1893",Various,https://www.gutenberg.org/ebooks/30443
project_gutenberg,Compensation :  Being an essay as written by Ralph Waldo Emerson,Ralph Waldo Emerson,https://www.gutenberg.org/ebooks/73035
project_gutenberg,The Definite Object: A Romance of New York,Jeffery Farnol,https://www.gutenberg.org/ebooks/16074
project_gutenberg,Nye and Riley's Wit and Humor (Poems and Yarns),James Whitcomb Riley and Bill Nye,https://www.gutenberg.org/ebooks/30131
project_gutenberg,The God of His Fathers: Tales of the Klondyke,Jack London,https://www.gutenberg.org/ebooks/1655
project_gutenberg,Bill Nye's Red Book,Bill Nye,https://www.gutenberg.org/ebooks/51973
project_gutenberg,Half Portions,Edna Ferber,https://www.gutenberg.org/ebooks/14714
project_gutenberg,Tales of Trail and Town,Bret Harte,https://www.gutenberg.org/ebooks/2550
project_gutenberg,The four Corners,Amy Ella Blanchard,https://www.gutenberg.org/ebooks/45601
project_gutenberg,Mammon and Co.,E. F. Benson,https://www.gutenberg.org/ebooks/40797
project_gutenberg,Pictures and Stories from Uncle Tom's Cabin,Unknown and Harriet Beecher Stowe,https://www.gutenberg.org/ebooks/28021
project_gutenberg,Harlem shadows :  the poems of Claude McKay,Claude McKay,https://www.gutenberg.org/ebooks/64989
project_gutenberg,Fifty Years a Hunter and Trapper,E. N. Woodcock,https://www.gutenberg.org/ebooks/34063
project_gutenberg,Shavings: A Novel,Joseph Crosby Lincoln,https://www.gutenberg.org/ebooks/2452
project_gutenberg,Three Plays by Brieux,Eugène Brieux,https://www.gutenberg.org/ebooks/46992
project_gutenberg,"The Unseen Hand; or, James Renfew and His Boy Helpers",Elijah Kellogg,https://www.gutenberg.org/ebooks/53738
project_gutenberg,"The Atlantic Monthly, Volume 10, No. 59, September, 1862",Various,https://www.gutenberg.org/ebooks/9946
project_gutenberg,The Mystery of the Boule Cabinet: A Detective Story,Burton Egbert Stevenson,https://www.gutenberg.org/ebooks/10067
project_gutenberg,The Long Chance,Peter B. Kyne,https://www.gutenberg.org/ebooks/6115
project_gutenberg,The seven stairs,Stuart Brent,https://www.gutenberg.org/ebooks/69175
project_gutenberg,The Little Colonel's Holidays,Annie F. Johnston,https://www.gutenberg.org/ebooks/40463
project_gutenberg,The Adventures of a Modest Man,Robert W. Chambers,https://www.gutenberg.org/ebooks/43702
project_gutenberg,Snow-Bound,John Greenleaf Whittier,https://www.gutenberg.org/ebooks/20226
project_gutenberg,The High School Boys' Training Hike,H. Irving Hancock,https://www.gutenberg.org/ebooks/12731
project_gutenberg,"Better days; or, A Millionaire of To-morrow",Thomas Fitch and Anna M. Fitch,https://www.gutenberg.org/ebooks/67835
project_gutenberg,"Lippincott's Magazine of Popular Literature and Science, Vol. 26, August, 1880",Various,https://www.gutenberg.org/ebooks/24851
project_gutenberg,The Witness,Grace Livingston Hill,https://www.gutenberg.org/ebooks/16502
project_gutenberg,"The Motor Boys in Strange Waters; or, Lost in a Floating Forest",Clarence Young,https://www.gutenberg.org/ebooks/44951
project_gutenberg,Sunlight Patch,Credo Fitch Harris,https://www.gutenberg.org/ebooks/28987
project_gutenberg,Wind of destiny,Sara Lindsay Coleman Porter,https://www.gutenberg.org/ebooks/74696
project_gutenberg,"Margaret Smith's Journal, and Tales and Sketches, Complete",John Greenleaf Whittier,https://www.gutenberg.org/ebooks/9590
project_gutenberg,"Fifty Years, & Other Poems",James Weldon Johnson,https://www.gutenberg.org/ebooks/17884
project_gutenberg,Tales from Two Hemispheres,Hjalmar Hjorth Boyesen,https://www.gutenberg.org/ebooks/299
project_gutenberg,A House Party with the Tucker Twins,Nell Speed,https://www.gutenberg.org/ebooks/36671
project_gutenberg,Wilt Thou Torchy,Sewell Ford,https://www.gutenberg.org/ebooks/17333
project_gutenberg,Autumn Leaves: Original Pieces in Prose and Verse,,https://www.gutenberg.org/ebooks/17189
project_gutenberg,Zigzag Journeys in the White City. With Visits to the Neighboring Metropolis,Hezekiah Butterworth,https://www.gutenberg.org/ebooks/57637
